EventLog,RecordNumber,TimeGenerated,TimeWritten,EventID,EventType,EventTypeName,EventCategory,EventCategoryName,SourceName,Strings,ComputerName,SID,Message,Data 
C:\Users\justin\projects\DevTechnologies\log.evtx,9936,2016-05-26 00:10:49,2016-05-26 00:10:49,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9939,2016-05-26 03:39:35,2016-05-26 03:39:35,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9940,2016-05-26 03:41:36,2016-05-26 03:41:36,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9941,2016-05-26 10:30:50,2016-05-26 10:30:50,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9954,2016-05-26 10:35:03,2016-05-26 10:35:03,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9956,2016-05-26 12:14:04,2016-05-26 12:14:04,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9957,2016-05-26 12:16:05,2016-05-26 12:16:05,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9958,2016-05-26 13:00:00,2016-05-26 13:00:00,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 819332 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9960,2016-05-26 13:43:23,2016-05-26 13:43:23,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_18839e91 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9961,2016-05-26 13:43:23,2016-05-26 13:43:23,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_18839e91 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9962,2016-05-26 13:43:23,2016-05-26 13:43:23,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_18839e91 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9963,2016-05-26 13:43:23,2016-05-26 13:43:23,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_18839e91 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9974,2016-05-26 14:09:21,2016-05-26 14:09:21,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9975,2016-05-26 14:09:22,2016-05-26 14:09:22,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-26T06:43:31.371059200Z Wake Time: 2016-05-26T07:09:20.147134800Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9976,2016-05-26 14:10:18,2016-05-26 14:10:18,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9977,2016-05-26 14:12:19,2016-05-26 14:12:19,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9978,2016-05-26 14:19:31,2016-05-26 14:19:31,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9982,2016-05-26 14:21:51,2016-05-26 14:21:51,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9991,2016-05-26 14:39:31,2016-05-26 14:39:31,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9992,2016-05-26 14:39:32,2016-05-26 14:39:32,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-26T07:27:56.927712500Z Wake Time: 2016-05-26T07:39:30.208887800Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,9997,2016-05-26 16:05:22,2016-05-26 16:05:22,33,4,Information event,0,None,volsnap,,annette,,The oldest shadow copy of volume C: was deleted to keep disk space usage for shadow copies of volume C: below the user defined limit. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10006,2016-05-26 18:10:11,2016-05-26 18:10:11,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10007,2016-05-26 18:10:12,2016-05-26 18:10:12,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-26T10:07:21.992171800Z Wake Time: 2016-05-26T11:10:10.421796500Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10008,2016-05-26 18:13:15,2016-05-26 18:13:15,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10009,2016-05-26 18:13:17,2016-05-26 18:13:17,7045,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,A service was installed in the system. Service Name: Gaming Keyboard 1 Service File Name: \SystemRoot\system32\drivers\GKS16Fltr.sys Service Type: kernel mode driver Service Start Type: demand start Service Account: ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10012,2016-05-26 18:15:16,2016-05-26 18:15:16,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10014,2016-05-26 18:52:00,2016-05-26 18:52:00,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_1ab5713a service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10015,2016-05-26 18:52:00,2016-05-26 18:52:00,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_1ab5713a service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10016,2016-05-26 18:52:00,2016-05-26 18:52:00,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_1ab5713a service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10017,2016-05-26 18:52:00,2016-05-26 18:52:00,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_1ab5713a service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10028,2016-05-26 19:10:54,2016-05-26 19:10:54,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10029,2016-05-26 19:10:55,2016-05-26 19:10:55,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-26T11:52:06.603763400Z Wake Time: 2016-05-26T12:10:53.118213200Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10030,2016-05-26 19:10:59,2016-05-26 19:10:59,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10031,2016-05-26 19:13:21,2016-05-26 19:13:21,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10034,2016-05-26 19:30:46,2016-05-26 19:30:46,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_1b93a8da service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10035,2016-05-26 19:30:46,2016-05-26 19:30:46,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_1b93a8da service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10036,2016-05-26 19:30:46,2016-05-26 19:30:46,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_1b93a8da service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10037,2016-05-26 19:30:46,2016-05-26 19:30:46,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_1b93a8da service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10047,2016-05-26 19:31:18,2016-05-26 19:31:18,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10048,2016-05-26 19:31:19,2016-05-26 19:31:19,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-26T12:30:51.393365600Z Wake Time: 2016-05-26T12:31:17.122460700Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10049,2016-05-26 19:32:17,2016-05-26 19:32:17,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10050,2016-05-26 19:34:18,2016-05-26 19:34:18,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10053,2016-05-26 20:32:05,2016-05-26 20:32:05,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_1bab04cb service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10054,2016-05-26 20:32:05,2016-05-26 20:32:05,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_1bab04cb service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10055,2016-05-26 20:32:05,2016-05-26 20:32:05,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_1bab04cb service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10056,2016-05-26 20:32:05,2016-05-26 20:32:05,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_1bab04cb service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10068,2016-05-26 22:28:05,2016-05-26 22:28:05,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10069,2016-05-26 22:28:06,2016-05-26 22:28:06,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-26T13:32:10.022666100Z Wake Time: 2016-05-26T15:28:04.172616600Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10070,2016-05-26 22:28:57,2016-05-26 22:28:57,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10071,2016-05-26 22:30:58,2016-05-26 22:30:58,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10073,2016-05-27 03:39:32,2016-05-27 03:39:32,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10074,2016-05-27 03:41:33,2016-05-27 03:41:33,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10076,2016-05-27 08:27:55,2016-05-27 08:27:55,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10082,2016-05-27 08:31:03,2016-05-27 08:31:03,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10083,2016-05-27 13:00:00,2016-05-27 13:00:00,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 905732 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10085,2016-05-27 21:13:07,2016-05-27 21:13:07,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10089,2016-05-27 21:15:27,2016-05-27 21:15:27,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10090,2016-05-27 22:33:39,2016-05-27 22:33:39,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10091,2016-05-27 22:49:40,2016-05-27 22:49:40,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10121,2016-05-28 03:39:18,2016-05-28 03:39:18,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10122,2016-05-28 03:41:20,2016-05-28 03:41:20,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10123,2016-05-28 05:02:56,2016-05-28 05:02:56,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10125,2016-05-28 05:03:02,2016-05-28 05:03:02,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_1bdd4bbe service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10126,2016-05-28 05:03:02,2016-05-28 05:03:02,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_1bdd4bbe service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10127,2016-05-28 05:03:02,2016-05-28 05:03:02,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_1bdd4bbe service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10128,2016-05-28 05:03:02,2016-05-28 05:03:02,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_1bdd4bbe service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10133,2016-05-28 13:42:19,2016-05-28 13:42:19,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 994671 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10141,2016-05-28 13:42:21,2016-05-28 13:42:21,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10142,2016-05-28 13:42:22,2016-05-28 13:42:22,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-27T22:03:09.533477300Z Wake Time: 2016-05-28T06:42:20.164399400Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10143,2016-05-28 13:45:27,2016-05-28 13:45:27,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10144,2016-05-28 13:45:36,2016-05-28 13:45:36,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10157,2016-05-28 13:49:13,2016-05-28 13:49:13,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10158,2016-05-28 16:24:31,2016-05-28 16:24:31,4204,2,Warning event,0,None,Tcpip,,annette,,Autoconfigured address limit has been reached. No further autoconfigured addresses will be added until the interface is reconnected. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10160,2016-05-28 18:29:25,2016-05-28 18:29:25,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_1fa4c22b service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10161,2016-05-28 18:29:25,2016-05-28 18:29:25,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_1fa4c22b service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10162,2016-05-28 18:29:25,2016-05-28 18:29:25,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_1fa4c22b service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10163,2016-05-28 18:29:25,2016-05-28 18:29:25,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_1fa4c22b service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10175,2016-05-28 19:12:38,2016-05-28 19:12:38,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10176,2016-05-28 19:12:39,2016-05-28 19:12:39,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-28T11:29:31.502227100Z Wake Time: 2016-05-28T12:12:37.139134400Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10178,2016-05-28 19:13:09,2016-05-28 19:13:09,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10179,2016-05-28 19:15:10,2016-05-28 19:15:10,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10180,2016-05-28 23:13:27,2016-05-28 23:13:27,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10181,2016-05-28 23:15:28,2016-05-28 23:15:28,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10182,2016-05-29 00:45:54,2016-05-29 00:45:54,158,4,Information event,0,None,Microsoft-Windows-Time-Service,,annette,S-1-5-19,The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10185,2016-05-29 03:39:48,2016-05-29 03:39:48,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10186,2016-05-29 03:47:29,2016-05-29 03:47:29,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10190,2016-05-29 06:11:25,2016-05-29 06:11:25,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_20458e35 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10191,2016-05-29 06:11:25,2016-05-29 06:11:25,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_20458e35 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10192,2016-05-29 06:11:25,2016-05-29 06:11:25,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_20458e35 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10193,2016-05-29 06:11:25,2016-05-29 06:11:25,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_20458e35 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10196,2016-05-29 19:39:35,2016-05-29 19:39:35,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 1102507 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10204,2016-05-29 19:39:37,2016-05-29 19:39:37,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10205,2016-05-29 19:39:38,2016-05-29 19:39:38,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-28T23:11:32.049370100Z Wake Time: 2016-05-29T12:39:36.174486400Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10206,2016-05-29 19:39:43,2016-05-29 19:39:43,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10207,2016-05-29 19:42:06,2016-05-29 19:42:06,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10208,2016-05-29 19:42:48,2016-05-29 19:42:48,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10221,2016-05-29 19:45:52,2016-05-29 19:45:52,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10222,2016-05-29 19:49:43,2016-05-29 19:49:43,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10226,2016-05-29 19:52:12,2016-05-29 19:52:12,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10230,2016-05-29 23:40:23,2016-05-29 23:40:23,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10231,2016-05-29 23:42:24,2016-05-29 23:42:24,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10238,2016-05-30 03:39:01,2016-05-30 03:39:01,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10239,2016-05-30 03:41:03,2016-05-30 03:41:03,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
